"adaptation_seconds","best_validation_loss","domain","eval_nll","eval_rmse","evaluation_block_displacement_m","evaluation_contact_steps","initial_validation_loss","model","multi_step_rmse","optimization_steps","residual","residual_norm","rolled_back","seed","shots","topology","sweep_config"
"16.306931700004498","-31.82082763671875","D2__mixed_composition","-40.227195739746094","0.05327494442462921","0.06072398458379948","101","-31.72909912109375","dfwm","0.49334782361984253","20","mixed_composition","0.4215610921382904","False","7","2","D2","history_per_trajectory_w10"
"13.509303700004239","","D2__mixed_composition","-38.41276931762695","0.05367092415690422","0.06072398458379948","101","","residual_only","0.38715463876724243","","mixed_composition","1.209750771522522","","7","2","D2","history_per_trajectory_w10"
"12.365390100021614","","D2__mixed_composition","-37.29487228393555","0.05767997354269028","0.06072398458379948","101","","monolithic_matched","0.6088836789131165","","mixed_composition","3.1265146732330322","","7","2","D2","history_per_trajectory_w10"
"0.0005846999993082136","","D2__mixed_composition","-37.19338607788086","0.053972117602825165","0.06072398458379948","101","","history_encoder","0.5474125742912292","","mixed_composition","0.5872006416320801","","7","2","D2","history_per_trajectory_w10"
"13.291367400001036","","D2__mixed_composition","-39.44698715209961","0.05554840341210365","0.06072398458379948","101","","parameter_matched","0.5722963213920593","","mixed_composition","3.875424861907959","","7","2","D2","history_per_trajectory_w10"
"0.0","","D2__mixed_composition","-38.28897476196289","0.05775788426399231","0.06072398458379948","101","","topology_only","0.4669662117958069","","mixed_composition","0.0","","7","5","D2","history_per_trajectory_w10"
"36.871982999989996","-31.84465087890625","D2__mixed_composition","-40.24612045288086","0.05322011932730675","0.06072398458379948","101","-31.72909912109375","dfwm","0.49401360750198364","20","mixed_composition","0.4005008339881897","False","7","5","D2","history_per_trajectory_w10"
"31.86672200000612","","D2__mixed_composition","-38.220516204833984","0.0538363941013813","0.06072398458379948","101","","residual_only","0.3868451416492462","","mixed_composition","1.1539840698242188","","7","5","D2","history_per_trajectory_w10"
"33.294975500000874","","D2__mixed_composition","-37.41839599609375","0.05714542791247368","0.06072398458379948","101","","monolithic_matched","0.6081594228744507","","mixed_composition","3.039616346359253","","7","5","D2","history_per_trajectory_w10"
"0.0004785000055562705","","D2__mixed_composition","-37.05129623413086","0.054007288068532944","0.06072398458379948","101","","history_encoder","0.547042965888977","","mixed_composition","0.4920501112937927","","7","5","D2","history_per_trajectory_w10"
"33.261520500003826","","D2__mixed_composition","-39.346317291259766","0.05578881502151489","0.06072398458379948","101","","parameter_matched","0.5704994201660156","","mixed_composition","3.949014902114868","","7","5","D2","history_per_trajectory_w10"
"0.0","","D3__mixed_composition","-35.098411560058594","0.06147037073969841","0.013306613433560757","7","","topology_only","0.47186923027038574","","mixed_composition","0.0","","7","0","D3","history_per_trajectory_w10"
"0.0","","D3__mixed_composition","-35.42365264892578","0.05657210946083069","0.013306613433560757","7","","dfwm","0.5100871324539185","0","mixed_composition","0.0","False","7","0","D3","history_per_trajectory_w10"
"0.0","","D3__mixed_composition","-39.080318450927734","0.04798358678817749","0.013306613433560757","7","","residual_only","0.4018609821796417","","mixed_composition","0.0","","7","0","D3","history_per_trajectory_w10"
"0.0","","D3__mixed_composition","-35.66651916503906","0.05899466574192047","0.013306613433560757","7","","monolithic_matched","0.6394993662834167","","mixed_composition","0.0","","7","0","D3","history_per_trajectory_w10"
