adaptation_seconds,domain,eval_nll,eval_rmse,model,multi_step_rmse,residual,residual_norm,seed,shots,topology
48.339943500002846,D3__mixed_composition,-39.75395965576172,0.037761807441711426,parameter_matched,0.20646129548549652,mixed_composition,3.1745100021362305,42,5,D3
0.0,D2__mixed_composition,-43.72747039794922,0.03626229614019394,topology_only,0.16097919642925262,mixed_composition,0.0,51,0,D2
0.0,D2__mixed_composition,-40.78184509277344,0.03633371740579605,dfwm,0.15734101831912994,mixed_composition,0.0,51,0,D2
0.0,D2__mixed_composition,-44.15325164794922,0.03621411696076393,residual_only,0.1792193055152893,mixed_composition,0.0,51,0,D2
0.0,D2__mixed_composition,-38.65060806274414,0.03605896979570389,monolithic_matched,0.1701236218214035,mixed_composition,0.0,51,0,D2
0.0,D2__mixed_composition,-44.389041900634766,0.036623209714889526,history_encoder,0.1443701982498169,mixed_composition,0.0,51,0,D2
0.0,D2__mixed_composition,-40.858360290527344,0.035603757947683334,parameter_matched,0.14538733661174774,mixed_composition,0.0,51,0,D2
0.0,D2__mixed_composition,-43.72747039794922,0.03626229614019394,topology_only,0.16097919642925262,mixed_composition,0.0,51,1,D2
9.529729299989413,D2__mixed_composition,-41.09962844848633,0.03652642294764519,dfwm,0.17110034823417664,mixed_composition,2.1255903244018555,51,1,D2
9.609508800000185,D2__mixed_composition,-44.48630142211914,0.03578776493668556,residual_only,0.1813422292470932,mixed_composition,0.47203031182289124,51,1,D2
9.529467700005625,D2__mixed_composition,-39.05173110961914,0.03779666870832443,monolithic_matched,0.18723438680171967,mixed_composition,1.4692038297653198,51,1,D2
0.0004965999978594482,D2__mixed_composition,-44.767818450927734,0.035636577755212784,history_encoder,0.14196161925792694,mixed_composition,0.5887455344200134,51,1,D2
9.556918600006611,D2__mixed_composition,-41.1243896484375,0.03567269816994667,parameter_matched,0.14426472783088684,mixed_composition,0.871097981929779,51,1,D2
0.0,D2__mixed_composition,-43.72747039794922,0.03626229614019394,topology_only,0.16097919642925262,mixed_composition,0.0,51,2,D2
19.098421599992434,D2__mixed_composition,-41.113616943359375,0.036511484533548355,dfwm,0.1744888424873352,mixed_composition,2.2964301109313965,51,2,D2
19.056948600002215,D2__mixed_composition,-44.51283264160156,0.03602166101336479,residual_only,0.18260742723941803,mixed_composition,0.7228395342826843,51,2,D2
19.257140000001527,D2__mixed_composition,-39.05671310424805,0.037839051336050034,monolithic_matched,0.18783827126026154,mixed_composition,1.539042353630066,51,2,D2
0.0004900000058114529,D2__mixed_composition,-44.68897247314453,0.03566771373152733,history_encoder,0.142227903008461,mixed_composition,0.6210178136825562,51,2,D2
19.496986700003617,D2__mixed_composition,-41.12590408325195,0.035629063844680786,parameter_matched,0.14422166347503662,mixed_composition,0.7575462460517883,51,2,D2
0.0,D2__mixed_composition,-43.72747039794922,0.03626229614019394,topology_only,0.16097919642925262,mixed_composition,0.0,51,5,D2
49.02587250000215,D2__mixed_composition,-41.11561965942383,0.036703310906887054,dfwm,0.17396974563598633,mixed_composition,2.3193039894104004,51,5,D2
48.63675759999023,D2__mixed_composition,-44.51775360107422,0.036048226058483124,residual_only,0.18307346105575562,mixed_composition,0.725838840007782,51,5,D2
49.080030400000396,D2__mixed_composition,-39.05878829956055,0.03793118894100189,monolithic_matched,0.1887742131948471,mixed_composition,1.5334721803665161,51,5,D2
0.0005172999954083934,D2__mixed_composition,-44.68946838378906,0.03565383702516556,history_encoder,0.1423487514257431,mixed_composition,0.6513679623603821,51,5,D2
48.75488749999204,D2__mixed_composition,-41.12232971191406,0.03563857823610306,parameter_matched,0.1448785811662674,mixed_composition,0.7056257724761963,51,5,D2
0.0,D3__mixed_composition,-44.02649688720703,0.03541824594140053,topology_only,0.1661689132452011,mixed_composition,0.0,51,0,D3
0.0,D3__mixed_composition,-40.95103073120117,0.03530039265751839,dfwm,0.168969064950943,mixed_composition,0.0,51,0,D3
0.0,D3__mixed_composition,-44.08910369873047,0.035881999880075455,residual_only,0.1837100386619568,mixed_composition,0.0,51,0,D3
0.0,D3__mixed_composition,-38.97762680053711,0.03637624904513359,monolithic_matched,0.18024970591068268,mixed_composition,0.0,51,0,D3
0.0,D3__mixed_composition,-43.99626922607422,0.03565925359725952,history_encoder,0.15166793763637543,mixed_composition,0.0,51,0,D3
0.0,D3__mixed_composition,-40.83396530151367,0.03584549203515053,parameter_matched,0.16372935473918915,mixed_composition,0.0,51,0,D3
0.0,D3__mixed_composition,-44.02649688720703,0.03541824594140053,topology_only,0.1661689132452011,mixed_composition,0.0,51,1,D3
9.661235600011423,D3__mixed_composition,-41.02600860595703,0.03563423827290535,dfwm,0.1765015423297882,mixed_composition,1.2563055753707886,51,1,D3
9.737077199999476,D3__mixed_composition,-44.43592071533203,0.03640533238649368,residual_only,0.1841369867324829,mixed_composition,0.9912306666374207,51,1,D3
9.666553100003512,D3__mixed_composition,-39.46578598022461,0.03864109516143799,monolithic_matched,0.19704142212867737,mixed_composition,2.0344252586364746,51,1,D3
0.0004400000034365803,D3__mixed_composition,-44.3662223815918,0.035438623279333115,history_encoder,0.15632358193397522,mixed_composition,0.9913091659545898,51,1,D3
9.764564600001904,D3__mixed_composition,-41.2265625,0.03585352748632431,parameter_matched,0.167384535074234,mixed_composition,1.7598679065704346,51,1,D3
0.0,D3__mixed_composition,-44.02649688720703,0.03541824594140053,topology_only,0.1661689132452011,mixed_composition,0.0,51,2,D3
19.38240479999513,D3__mixed_composition,-41.01823425292969,0.03570345789194107,dfwm,0.17596155405044556,mixed_composition,1.3432605266571045,51,2,D3
19.48676699999487,D3__mixed_composition,-44.4273567199707,0.03665035590529442,residual_only,0.18292702734470367,mixed_composition,1.0169661045074463,51,2,D3
19.61533749999944,D3__mixed_composition,-39.46904373168945,0.0385180301964283,monolithic_matched,0.19852760434150696,mixed_composition,1.7313789129257202,51,2,D3
0.0005283000064082444,D3__mixed_composition,-44.3309211730957,0.03542661294341087,history_encoder,0.15614314377307892,mixed_composition,0.955905556678772,51,2,D3
19.49593350000214,D3__mixed_composition,-41.22429275512695,0.03604235127568245,parameter_matched,0.16553552448749542,mixed_composition,1.5404659509658813,51,2,D3
0.0,D3__mixed_composition,-44.02649688720703,0.03541824594140053,topology_only,0.1661689132452011,mixed_composition,0.0,51,5,D3
48.9323801999999,D3__mixed_composition,-41.01479721069336,0.03576530143618584,dfwm,0.17737789452075958,mixed_composition,1.4250364303588867,51,5,D3
48.14884820001316,D3__mixed_composition,-44.437931060791016,0.03653678297996521,residual_only,0.18499673902988434,mixed_composition,0.9823678135871887,51,5,D3
48.19990799999505,D3__mixed_composition,-39.46236801147461,0.03848071023821831,monolithic_matched,0.19791316986083984,mixed_composition,1.6433255672454834,51,5,D3
0.0007352999964496121,D3__mixed_composition,-44.31379699707031,0.03529497981071472,history_encoder,0.15508145093917847,mixed_composition,0.8674653768539429,51,5,D3
48.47844829999667,D3__mixed_composition,-41.2339973449707,0.03585214912891388,parameter_matched,0.16542530059814453,mixed_composition,1.2861356735229492,51,5,D3
